SaleID name regDate model brand bodyType fuelType gearbox power kilometer notRepairedDamage regionCode seller offerType creatDate price v_0 v_1 v_2 v_3 v_4 v_5 v_6 v_7 v_8 v_9 v_10 v_11 v_12 v_13 v_14
4074 306 20040203 8.0 0 2.0 1.0 0.0 101 15.0 0.0 3655 0 0 20160314 2750 44.69109215169177 4.192859071227734 -0.162142959853862 0.930756568161124 -0.4652350869741151 0.2580193570006628 0.10516508276099937 0.1033201511003362 0.035205073130895014 0.04831919990515548 -3.8343530196603752 1.680018248419756 -1.1113482278463456 -0.5214709178995912 0.5563753105597817
4075 53581 20100701 19.0 30 1.0 0.0 0.0 68 4.0 0.0 3697 0 0 20160322 4990 45.123046177965755 -3.2322324847467137 0.7771993171490221 -1.1704636166369893 0.43469088506466064 0.2396107589874284 0.00033242999720684604 0.16499623631631408 0.08578091205855609 0.07139991799977398 2.5647453393278994 -1.4977693594805177 1.9232460169587624 0.4717454450693248 0.6791413926976503
4076 140032 20050603 69.0 6 0.0 1.0 1.0 131 15.0 0.0 5570 0 0 20160305 2990 44.2642030161521 -3.141220794855116 -0.8351151855202827 -0.09283048071379033 0.4307569406012017 0.25487500266223034 0.00028803247293024176 0.0748919549361059 0.06680221376803801 0.07567913913898587 2.6189964007168807 -1.8772210499912088 -0.15634672584290035 0.5565983205034867 1.2478437142478735
4077 108917 19981103 29.0 0 1.0 0.0 1.0 601 15.0 0.0 976 0 0 20160313 1100 42.720942954661155 -3.2244717785081267 -0.4797722361604527 2.124592153410072 0.2883995403847322 0.24121199593574635 0.0 0.1440018863289813 0.03836460329736189 0.07588082688720127 3.6345301965257577 -0.31146992922678124 -1.9915545843607927 -0.14455280944789173 0.19298637735563665
4078 112083 20150104 104.0 4 0.0 1.0 0.0 143 2.0 0.0 2140 0 0 20160327 23899 48.43293934798479 4.875643209139716 1.3985870351986738 -3.281530785475153 -0.29940010757163443 0.26039560158313296 0.11633975596415608 0.12334138833821855 0.09480952223897024 0.04476570965760589 -6.0928164545740255 0.06734891075100738 4.079717786378996 -0.06374075647281245 -0.7290319409232494
4079 57407 19970603 0.0 0 0.0 0.0 0.0 90 15.0 0.0 964 0 0 20160311 350 42.21018662342839 -3.241191592553797 -1.8455234403215859 3.6959068150957055 -0.6093119401552237 0.26115340991842834 0.0 0.09001141063114043 0.012811391291896844 0.0554002935673397 3.737980437130422 -0.6606833336929339 -3.9959720445778495 -1.3038844039667352 -0.3469071473393109
4080 96397 20090111 112.0 3 3.0 0.0 1.0 105 5.0 0.0 1997 0 0 20160404 9845 46.247798802699606 -3.1409630317063053 -0.17939016826144827 -2.7388609050347914 2.4553623176093207 0.2438315442501749 0.0008176282720141468 0.053333432704041735 0.10755144689258267 0.13363669627485647 1.6761052636157885 -3.074976916528544 2.7413607909619526 2.3102968638493007 -2.782290233348987
4081 2320 19981003 0.0 0 0.0 0.0 1.0 101 12.5 0.0 1390 0 0 20160310 2500 44.39168894355693 3.8381252932923013 -0.6890056751196509 2.0095351089380027 -0.8077315578181955 0.2645197139576659 0.10032296353013474 0.09368591372353764 0.020534533793857536 0.04290868513752651 -3.38458126260409 1.5739849645346349 -2.186341177187824 -1.1627343735641789 0.1293316096194818
4082 184674 19960301 19.0 6 6.0 0.0 1.0 156 15.0 0.0 1992 0 0 20160331 2450 44.722191584659654 -3.1936796068806284 -1.9904215477513116 0.8664834667506147 -1.1779025823929083 0.28263383073737075 0.0 0.030430129512376117 0.049354610241269546 0.034479488011548265 2.330862731024606 -2.7771774563452 -1.1669431024877472 -1.3684676679842327 -0.2299347007543932
4083 5964 20050411 65.0 1 2.0 1.0 0.0 190 15.0 1.0 5056 0 0 20160330 4500 46.500430361875665 5.522277963394152 0.7267880969342666 -0.6898501269476829 -0.8588376538699196 0.2610435638569813 0.12503002359994064 0.12838034499728654 0.0555813846355177 0.03312218163399908 -5.747214500454147 1.5019665208770592 1.1148643693966651 -0.8620214200345276 -0.2640932136389376
4084 16536 19971106 206.0 37 6.0 1.0 0.0 113 15.0 0.0 3150 0 0 20160326 13980 47.310912258656934 -3.2550317048873234 -0.8377596082704551 -1.8713993131126243 -1.2779287101067278 0.2839458678441372 0.00015374152318891888 0.058230940696307125 0.08951936761250126 0.02853236002912645 1.2664098989168204 -4.047432206869533 2.471088439918391 -1.616775260943904 -4.239388657429405
4085 163851 20100308 194.0 30 6.0 0.0 0.0 86 4.0 0.0 5118 0 0 20160401 11499 47.027929978997754 5.059667180354569 -0.6581988184361938 -2.2804020318440266 3.063632149778144 0.2494667084249749 0.11686722447605576 0.0 0.08049953076936146 0.15155589809114056 -5.962403845001927 -0.23435556648669395 1.3769545472543232 2.8979111702320624 -3.01103433899256
4086 148051 19920606 48.0 14 1.0 0.0 0.0 45 12.5 0.0 827 0 0 20160402 990 41.820768513677024 -3.105564077649188 -0.8343351287665552 1.5595336353164504 0.4683594277549212 0.23995064964914334 0.0 0.1024850317852024 0.043406588721375296 0.07845326515985064 3.728691934698956 -0.1992972465124848 -2.251273148893385 0.5948412377896947 1.0519258593909906
4087 10843 20030402 29.0 0 1.0 0.0 0.0 75 15.0 0.0 1759 0 0 20160405 2500 44.57889852811111 4.968302229818546 0.6261730858069634 0.5761286875290005 0.4281467375259989 0.2414910605885089 0.11639244856384605 0.13651550435445192 0.04144089293873023 0.07286170631089303 -4.3431661230108265 2.5661278173828657 -0.6042729362728172 0.39972732510830217 0.762436608262608
4088 69361 20040906 26.0 14 0.0 0.0 0.0 105 9.0 0.0 359 0 0 20160308 4490 44.112367192119216 4.5977728684854275 -0.693016638325845 -1.354858432395573 -0.14955565255380868 0.26060097042675395 0.10793661966063184 0.008964317168990505 0.06119066495755977 0.05286057949317848 -4.375590893567169 1.174476529727439 -0.2694491784980614 0.9059962678474012 0.8234337290885912
4089 127525 20060110 9.0 8 6.0 1.0 0.0 174 15.0 0.0 7356 0 0 20160315 9500 46.39131657755412 -3.1023198579630957 -1.140925178087645 -2.571308227271535 0.09617285832283766 0.2738279348213278 0.0006324670138524773 0.008781279662403994 0.0984845093165357 0.0646997537097231 1.364009452170307 -3.850181848489477 2.2236036875558165 0.35562114434810826 -1.9080998866889705
4090 148718 20070107 63.0 0 3.0 0.0 0.0 140 15.0 0.0 1462 0 0 20160330 8000 46.00239685764115 -3.1618401604357964 -0.26480807775156895 -1.895294893559432 0.2963017728967214 0.2590895100155319 0.0007102158140166946 0.08130939859079245 0.09251764536107952 0.06877067488868234 1.8458125249004247 -2.860333422851786 2.139236523948155 0.4092484061516864 -0.29523636099821643
4091 7785 20070802 17.0 10 0.0 0.0 1.0 184 12.5 0.0 976 0 0 20160308 10599 46.684754569202035 5.580333263998245 0.5194331869572205 0.5043644608383842 -0.7075438707245433 0.2631916985143211 0.12689174623371668 0.13889933188925685 0.04076360612729182 0.04074975883261329 -5.751200836981317 1.6125698647035234 0.2632270626774281 -1.1616053379992994 0.328653301760175
4092 5659 20030710 115.0 15 1.0 0.0 0.0 116 7.0 0.0 5463 0 0 20160403 4300 45.60066372934424 4.831960745463797 1.121401600541417 -0.12995725071448316 -0.9593147113014384 0.2510072044885889 0.11521598582698148 0.16908554708878334 0.05045732965652766 0.030618199607669483 -4.641586332391281 2.081180737855077 0.7263447544163243 -1.0471683119232598 -0.4136842545068467
4093 3619 20000712 167.0 24 4.0 0.0 0.0 300 15.0 0.0 2038 0 0 20160311 24950 49.32597460611244 5.844873913025184 0.8088933656118092 -1.6766333701149012 -3.690022774579616 0.2867961570474308 0.13144582524072984 0.1217081484159401 0.06646716208066045 0.0 -7.299116596486996 -0.13170507506967125 3.170798272451261 -3.956457382680565 -2.0773320886283413
4094 85143 20070604 19.0 21 3.0 0.0 1.0 103 4.0 0.0 3623 0 0 20160318 6000 45.57106500447147 -3.1763593297666213 -0.4257358174448417 -1.3900633879870825 -0.6012685653439128 0.26496275556762644 0.0002870879209644174 0.08666332609514757 0.08366385127739938 0.04254792561124847 2.0385403093535435 -2.659717429694672 1.5795573361592217 -0.35559114725286944 0.5511320256696128
4095 192144 20060305 87.0 3 0.0 0.0 0.0 102 15.0 0.0 2041 0 0 20160331 3940 44.68701907855559 -3.103555497713776 -0.6230670319526618 -1.4375135790221527 0.7431314733139524 0.25244379956182506 0.0003408196108767931 0.05834829738175128 0.08510224020107933 0.0842236276149817 2.2780119409715303 -2.3080128109298896 1.0637121339344275 0.8516776044422574 -2.0999849314704053
4096 37112 20030312 96.0 0 6.0 0.0 1.0 220 15.0 1.0 3168 0 0 20160331 1500 46.97657732479064 5.035166567405997 -0.7391070885643932 -0.5910596307591525 0.30278168661028915 0.2728934460637128 0.11766171981239885 0.025696304986860333 0.05468683268654759 0.07513205029779889 -5.7816090970300005 0.054379541920148135 0.39226486352505857 -0.2046207378092796 -3.553597166031345
4097 84671 19990406 0.0 0 1.0 0.0 0.0 101 15.0 - 1734 0 0 20160329 1200 42.74412336112301 -3.1986033225976733 -0.4245631701423357 1.7331227264605733 -0.8276844668235009 0.2488996732117609 0.0 0.14719861079118704 0.0412358038111925 0.04120657306798375 3.5338708995362285 -0.4300331995980102 -1.6138688977131976 -1.018068251266833 0.13630341836132778
4098 1435 20040303 53.0 4 0.0 1.0 1.0 218 15.0 0.0 1598 0 0 20160311 10500 46.92702648057055 5.788532073915096 0.6066250465292927 -0.8073714586484164 -1.4867502964823678 0.26981777555685704 0.12895594284633952 0.12088017559281405 0.0555231766198909 0.014380071183667346 -6.196195032157473 1.2656872936298584 1.2877874999679475 -1.3842965482893752 0.37879390345853975
4099 123648 20010805 30.0 6 1.0 0.0 0.0 0 15.0 1.0 2593 0 0 20160312 150 40.56270921225503 -3.2035983456171446 -1.4188211774932415 4.426337737282579 1.1235718257973588 0.2337758039467385 0.0 0.11722084108495585 0.0061550910681099314 0.10595326719437537 4.556425520142775 0.7562699055585105 -5.021234359937637 0.3904197399404898 0.1361979512236871
4100 2765 19950002 1.0 14 1.0   44 15.0 - 2853 0 0 20160403 799 42.26193684429831 2.9265142121077807 -0.5119690259956786 4.231330882412666 -0.3791152901104515 0.24458934014841105 0.08593326802276116 0.14723396507168968 0.0 0.059456704176913684 -1.4254431271218742 2.9969915274162866 -4.325285005421527 -1.1075714743865592 0.2861252453050141
4101 49505 20000605 19.0 13 3.0 1.0 0.0 0 15.0 0.0 1552 0 0 20160326 550 42.70717515500189 -3.2066806500226366 -1.8472430629502579 2.7290469898614558 -0.3239677135476215 0.2622879088963924 0.0 0.0682769470707458 0.02585369138708883 0.06254893345753969 3.3922644607721084 -1.152686009319775 -3.1669831552511205 -0.869152308092795 -0.4992518324490959
4102 66042 20090408 137.0 30 1.0 0.0 0.0 92 12.5 0.0 1608 0 0 20160314 4250 44.61450422492686 3.6289286622084647 0.6817668525385702 -0.8380849647468049 2.008739741786392 0.2294652669969161 0.09660415535391273 0.10689574242406642 0.06568634759842455 0.11813026757857545 -3.3100150089330835 1.6987856664317806 0.466053387829361 2.098763366362741 -0.5790346543247431
4103 6213 20011104 77.0 0 3.0 1.0 1.0 116 15.0 0.0 4787 0 0 20160318 3000 45.25069477520834 4.769453786549987 -0.4751498965594974 0.2427904653010648 -0.6953193579398993 0.2670892259242544 0.11298422140155873 0.06565328615652373 0.04176066442576809 0.04238923346189112 -4.728034901436882 1.2139205955725707 -0.6642659358425541 -0.6442342817521314 -0.2144742532852499
4104 1608 20000011 46.0 6  0.0 0.0 0 15.0 0.0 4290 0 0 20160323 300 35.76222180317525 3.619038307240136 16.210821317236196 2.54228467429414 -0.016589522597342483 0.0 0.10285123844007918 1.2406345906390892 0.04377404130233635 0.013591947477099908 3.68110446992388 17.949097705830894 4.311616963596027 -0.5282494018132782 -0.27361136894603616
4105 163975 20040905 1.0 20 2.0  0.0 101 15.0 0.0 617 0 0 20160324 950 43.2382512569024 -3.2183665022101056 -1.006257873729976 1.668296390946933 -0.18948752596870108 0.2545613176018732 0.0 0.10418952794017156 0.04204857287261115 0.061163717482349535 3.2541655442983823 -1.0799925709458431 -1.7780307964821898 -0.42110130590483896 0.7334667493727197
4106 104680 19970010 1.0 0 1.0  0.0 0 15.0 - 3689 0 0 20160324 1200 42.520091757761136 -3.1887720227916163 -0.5145528166093748 1.8010973446342835 -1.5281755769077354 0.2537681809419483 0.0 0.14677738963199893 0.0385338695742834 0.020307676274486583 3.5904352559270696 -0.3774073190758302 -1.7783676456894852 -1.5339686561018857 0.3919635176867831
4107 30181 20110703 49.0 1 2.0 1.0 1.0 170 15.0 - 325 0 0 20160308 7500 47.37407587481664 2.4057860335118892 1.079063627048376 -0.8545665136966691 -0.2442766146492162 0.25582580934435795 0.08230926155496945 0.16830486748406714 0.06894137481077624 0.05168142434646871 -3.2292357904156987 -0.0009931790926069996 2.155571455414521 -0.6117885170796332 0.6661565489622953
4108 120673 19990802 194.0 30 6.0 0.0 0.0 80 12.5 0.0 2190 0 0 20160306 4100 44.638712897895424 -3.037240905636426 -2.076743476458044 -1.0685453430035945 1.6888756723245903 0.25690110648268955 0.00029021105782961703 0.0 0.07733650290830715 0.1161582049009976 1.9887967091271836 -3.1769461881702816 -0.12298261747811765 1.5205779510688002 -3.873156891736673
4109 62070 20100610 200.0 37 6.0 1.0 1.0 195 15.0 0.0 1838 0 0 20160305 11000 48.01190778734283 2.16136618240386 -0.28644308097366017 -2.1729426409048727 1.7318371223957012 0.2622360999377998 0.0774697438142509 0.03446358584615285 0.08694995438130652 0.11483408554693335 -3.6779229975315397 -1.6830915419529662 2.379072382150654 1.3012543477549283 -2.9872640685730376
4110 172412 20080110 31.0 10 2.0 1.0 1.0 224 15.0 0.0 2021 0 0 20160329 9900 46.43983288881585 -3.247813778466522 0.5016196274355048 -1.8628511766894944 -0.5623800858235911 0.2580719903563085 0.0005291280644556421 0.14331877783843716 0.09313325513173208 0.041365777009325616 1.9093772750126343 -2.584442233641602 2.8179234964159567 -0.4744944521178355 0.3995710091757705
4111 45899 20110302 17.0 10 5.0 0.0 1.0 292 10.0 0.0 2208 0 0 20160303 23900 48.662589511543615 4.201275488406611 0.5861054743142198 -2.4721428725160237 -0.7224190664932759 0.2745124031430077 0.10704818612999246 0.09395359658914086 0.08376707526404838 0.03527509579326133 -5.641015575739362 -0.6896242077843279 3.2320829205699337 -0.5740217474159599 0.8874525202811503
4112 196664 19930212 0.0 0 0.0 0.0 0.0 75 15.0 0.0 6530 0 0 20160304 1000 43.3992056328116 -3.23598761803355 -1.302334745261631 2.1111535731165736 -0.5887891636047048 0.26176501305470995 0.0 0.09611801536625117 0.03542724125026315 0.05186096765259823 3.1933679639546364 -1.2818458848384977 -2.1466863776730336 -1.0095196900246233 0.07252992908296073
4113 17405 20011104 1.0 5 4.0 0.0 0.0 0 15.0 - 2411 0 0 20160323 1700 44.04431064329769 -3.1703133616901384 -1.8491833936065984 1.0980898123404343 -0.5956364836960006 0.2729194859033241 0.0 0.038666221777677284 0.04709217624315412 0.05075366363148984 2.641687341289796 -2.2383076395820067 -1.559211529633071 -0.7139856176149442 0.6252409826739181
4114 163717 20100710 0.0 0 1.0 0.0 0.0 123 12.5 0.0 7272 0 0 20160311 8800 44.99647913522364 -3.0985800521275886 0.7471470027139078 -2.4203895282908703 -0.2988222527741349 0.2455676893177056 0.0009224086400932266 0.13960437112030796 0.09931786689285327 0.04495999992647858 2.3145446724289727 -1.7487818087662899 2.677999273146381 0.43965583889541615 1.4058575955207264
4115 114398 20110210 5.0 5 1.0 1.0 0.0 68 8.0 0.0 3387 0 0 20160306 5500 44.817487754039504 -3.148939680758016 0.6105225575395329 -1.5344685115591885 1.8299244364921967 0.23047064316371446 0.0008539274567101716 0.13407177299295953 0.09185155381957892 0.11132711201279673 2.5585168287241937 -1.4614110955269268 1.8210870719754364 2.0044345415786684 1.3157004479299421
4116 2895 20020302 4.0 4 0.0 1.0 1.0 184 15.0 0.0 3354 0 0 20160307 5700 45.76543616149968 4.747100597947371 0.04247496370224384 0.05400645392664548 -1.4546448377486645 0.2691061592996896 0.11340317995548505 0.10396508191815004 0.044809978477802125 0.01823559122719216 -4.83453672636124 1.2368286988125154 0.036759482521863465 -1.4006404210881915 0.015409537728970444
4117 36169 20101004 77.0 0 3.0 1.0 0.0 140 15.0 0.0 378 0 0 20160311 13000 47.46149119252043 5.164483494472387 0.6465292117528596 -2.5701183754959103 0.12068313647312168 0.26135860450541804 0.11940904848682388 0.07967733186007557 0.08275637373629273 0.05881831752953965 -6.027919843214074 0.3636326793036963 2.659999452878853 0.5450692379574767 0.7549457069984382
4118 91274 19960606 27.0 1 0.0 2.0 1.0 299 15.0 0.0 2076 0 0 20160324 3200 45.679336974585254 -3.351425468437192 -0.31765477376493617 0.8511202818067154 -0.4341537380329162 0.2609856973165552 0.0 0.1425475892480524 0.057102953942032575 0.05658924091672385 2.455249212940372 -2.140910239829969 0.2915156594547201 -1.441096441908097 -2.6130825713236194
4119 13467 20011106 182.0 8 6.0 1.0 0.0 114 15.0 0.0 3251 0 0 20160406 2999 46.04695020537236 4.051465479326076 -1.1752917410565047 0.30835071787851864 -0.9507207029421312 0.28173152002378216 0.1031552617864955 0.028534949204205545 0.0414320167484409 0.037930751816887855 -4.532480530148637 0.02487474595502746 -0.6982429152950181 -1.083937470919213 -0.675620701767115
4120 55721 20031105 57.0 4 4.0 0.0 0.0 192 15.0 0.0 6200 0 0 20160327 11000 46.85169048043288 -3.2344921911419164 -0.5435843186569868 -1.562582689143904 -1.7715953903144626 0.28205598280743066 0.0004121467067574368 0.08765532981532262 0.08490109037385639 0.009144865942177291 1.5293289353480242 -3.5077732462541573 2.2411846058928195 -1.7090627840297172 -0.09976852643408217
4121 74331 20020010 119.0 9 2.0  1.0 207 15.0 0.0 1014 0 0 20160324 2250 43.013454726932885 -3.0497344487392017 -1.149344620377153 -0.010822246980634454 1.1743540588789714 0.2461595849408459 0.00017608813592383138 0.04559234515535585 0.06447379438447623 0.0985068520669516 2.9654089189109665 -1.3968004222524744 -0.9610922450164952 1.4257559942869693 -0.026816429873160262
4122 190408 20080304 150.0 31 1.0 0.0 0.0 91 15.0 0.0 3856 0 0 20160329 2750 42.207270630854936 -2.8916064202397664 -0.5838312198903308 -1.7457131367025618 3.0154942405947076 0.2223565733165148 0.0007626189749585595 0.02857482119003765 0.08978691332662657 0.14703630314974525 3.0604454004454613 -0.913822176673304 0.050006800171221014 3.8440527373481417 -0.13963041841092327
4123 4466 20090402 134.0 0 0.0 1.0 1.0 239 12.5 0.0 2147 0 0 20160306 17000 47.64179935362397 5.238110788237539 0.8905051092912677 -1.9752889335722603 2.200500930743848 0.24325900847113796 0.1215468953837813 0.09357245944441618 0.0800978400065934 0.1259044911335478 -6.012646483686052 0.6731107634783275 2.4260561350586083 1.639941763930415 -3.3722467459452496
4124 3929 20080604 31.0 10 0.0 0.0 1.0 184 7.0 0.0 1952 0 0 20160305 12870 46.64802796203438 5.367099412436231 0.4763681148714361 0.7028445260631331 0.0379480875502723 0.2578921613246052 0.12405537327958872 0.1362488298949615 0.040094731023463365 0.0640170316061856 -5.5128961887494885 1.5953274993110944 0.07090805377809108 -0.5917463662629794 0.1468704631217989
4125 10076 20011209 69.0 6 0.0 0.0 0.0 125 8.0 0.0 1777 0 0 20160317 2500 43.42475925468749 3.656441342826208 -1.067033224633759 0.9616196363830928 -0.3556501833632253 0.2612608127046614 0.0956273373672035 0.039696273453522384 0.03275755614670313 0.05281924997803237 -3.054100767363708 1.4687599254911117 -2.1638739124092115 0.02892583963373508 0.7858524334088339
4126 154158 19980801 10.0 9 1.0 0.0 0.0 54 15.0 0.0 573 0 0 20160326 1190 41.3945772497102 -3.0171152177326603 -1.0732207236831086 1.1812575741176068 1.0167478837031991 0.23677943541194044 4.789396392430349e-05 0.07172838061919032 0.04781000024239464 0.09446843582974616 3.7274290647330375 -0.1907477505926605 -2.3825554653558685 1.361371786705304 0.6699243015860162
4127 30477 20090512 1.0 5 1.0  0.0 68 15.0 - 468 0 0 20160324 1800 44.641216621911404 3.1617029507894348 0.7114986463096826 0.3999357480004278 0.3901442237303507 0.24028394310268014 0.09098934330406867 0.15126064195973934 0.048638926418423836 0.07146157071411124 -2.7614013221150957 1.7921051936538819 -0.17593853985105073 0.3547182636947782 1.3467578995238212
4128 106179 19950006 4.0 4 5.0 0.0 0.0 193 0.5 - 3330 0 0 20160326 8600 45.9690275482168 -3.2116738484771634 -0.9543190060201229 -0.7552124697494638 -1.947431536572245 0.28308845012953665 0.00016705889261693654 0.07506679613107227 0.07241446072989426 0.00615140839680849 1.8639440157630511 -3.1319772369778835 1.0919039464229845 -1.855470075903379 -0.10188054005008317
4129 87228 19951007 29.0 0 1.0 0.0 0.0 0 8.0 0.0 3829 0 0 20160320 1100 42.28655301287246 -3.1619452681579623 -0.6550830769388478 1.854574125715544 -0.0686557639794084 0.24373199671668544 0.0 0.12684712878999954 0.03990783509100837 0.06430313397010609 3.664140324583161 -0.2771365318270652 -2.0905994246318924 -0.21451864167694484 0.14451090520568846
4130 121552 19970501 31.0 10 0.0 0.0 0.0 122 0.5 0.0 2205 0 0 20160309 1799 44.03579374995296 -3.2451086785683056 -1.0014463794617374 1.3772533332178212 -1.4944236967125613 0.26826254831763857 0.0 0.10913801133277606 0.04444863722087832 0.023634576654466583 2.901911361655328 -1.6320668194833492 -1.145411178132491 -1.8137885990727909 -0.7408698134389816
4131 90856 20150302 19.0 1 0.0 0.0 1.0 300 2.0 0.0 4154 0 0 20160329 42760 48.806650768555926 -3.2871243559380385 1.336859767703608 -4.019011358428081 -0.234628558279844 0.2598063433331757 0.001286779815370257 0.158231273814974 0.12578176826134918 0.04602955476146617 0.9528252724580584 -3.743602609822572 5.690074573555632 0.00530304519757661 1.4839072175332066
4132 25150 20041102 115.0 15 5.0 0.0 0.0 237 15.0 0.0 291 0 0 20160316 4200 46.9047991579708 4.882976114395992 -0.2627408041364469 -0.9435064466380594 -1.060261983726828 0.2771254460280705 0.11540524278319615 0.06131662843212225 0.05800280353383239 0.029468260819178357 -5.577869885821666 0.2480891816021565 0.9428173938554766 -0.9924554376336346 -0.3567336455774194
4133 72472 20041105 8.0 0 2.0 1.0 0.0 136 15.0 0.0 1924 0 0 20160401 1950 44.41816218462122 -3.2592921904827135 -0.4891678144389328 0.9008925420091064 -0.1059922806986322 0.25448434311392204 0.0 0.12628526570218582 0.05465767367455318 0.0618810785818353 2.8502304736272253 -1.5269147381368142 -0.4617421449644761 -0.4652261633843111 0.5436705477801457
4134 44433 20130407 197.0 2 6.0 1.0 1.0 200 6.0 0.0 859 0 0 20160319 28500 49.187610645941106 -3.2903164545853536 0.15922545339258964 -3.983578797627772 1.23379892952044 0.26529052343585396 0.0008286149437161651 0.0689011379884677 0.1254121245370262 0.09692514223577248 0.5727161567972914 -4.7569390927761415 5.088876153754634 0.8331442490578813 -3.1569129012788557
4135 104534 19970308 17.0 10 0.0 0.0 0.0 150 10.0 0.0 3168 0 0 20160308 2890 44.72064256820149 -3.2652889251420616 -0.6858573105809189 0.8588344547489931 -1.965926502921382 0.2718491590562258 0.0 0.125200586090825 0.051714165160015015 0.008007262701584772 2.6486838894127267 -1.9153471004928464 -0.2979966039154826 -2.2264953950691933 -0.39297252470554056
4136 14795 20080712 46.0 6 0.0 0.0 0.0 101 9.0 1.0 5461 0 0 20160320 6250 45.303892625235065 -3.1387574371235814 -0.33461454352370434 -1.501656489499534 0.6396335514278245 0.25364229613187833 0.0006264728219271109 0.0801109743334762 0.08723491425505156 0.07848954800834701 2.1461757253228266 -2.4105078250813907 1.4929358452778334 0.923044291068128 1.1328541567058517
4137 41814 20130102 93.0 0 5.0 1.0 0.0 140 9.0 0.0 4854 0 0 20160323 18900 47.67112841191445 3.120045260924437 0.10755828935556426 -3.705885411786447 1.5790301042718953 0.2580579972246784 0.08962263970842434 0.021020705011909044 0.10389023832618564 0.10369150867254442 -4.52596720493541 -1.2456102778972118 3.364991348227873 1.9151751358739417 -1.8827818356202488
4138 11691 20060101 4.0 4 0.0 1.0 0.0 231 15.0 0.0 2520 0 0 20160329 8600 46.15641730353506 5.864412754189185 0.2991208095310328 -0.461939196478248 -1.1009263733687231 0.2666327992212477 0.1293181644188045 0.10183666262494703 0.05006934808859855 0.02569759362932176 -5.980418972685468 1.5761996037852162 0.513846490708075 -0.918372098135477 0.3743412440089073
4139 109658 20100301 162.0 27 1.0 0.0 0.0 68 7.0 0.0 2140 0 0 20160312 4747 44.30135855351486 -3.095611346641721 0.3792235245507421 -1.8698636310140133 2.261418006669444 0.22727078658450936 0.0006493600815414389 0.1054017569952434 0.09554431503856102 0.1246697954913332 2.6157131128678026 -1.4312476164694474 1.6725358699704884 2.4936901483760727 -0.8808736181946466
4140 13320 20140511 40.0 1 0.0 1.0 1.0 150 8.0 0.0 1851 0 0 20160321 23899 47.6865648225266 5.2768256162814895 1.0499515323408148 -2.565863879401572 -0.7791825649686328 0.2643431250686025 0.1214801781564456 0.11379735216962833 0.08211617371951575 0.030008312784386117 -6.141617373627177 0.5612855564532482 3.0233097456008995 -0.2575546773081337 1.393590510005256
4141 10286 20010104 183.0 11 0.0 0.0 0.0 101 9.0 0.0 3272 0 0 20160318 3200 43.36636111566926 3.6983134235920585 -1.1548857737112408 1.444747192544828 1.7034996134135247 0.24660167763244306 0.09668044057094688 0.028736105512349914 0.030198857579967788 0.11766517067543825 -2.992056789771362 1.6410213761927623 -2.657626133007018 1.472820240433597 -1.0622060104201854
4142 1032 20070607 29.0 0 1.0 0.0 0.0 80 9.0 0.0 7751 0 0 20160319 7000 44.966233457493665 4.702278288840853 0.8586986938829336 -0.2509618729120191 0.8380316082414896 0.23821283380230615 0.1125770087705088 0.13460429626985929 0.054243465832098166 0.0825031428203489 -4.303201240364865 2.2228416585941453 0.24702674784390494 0.9511896110513184 1.1130801669632038
4143 87717 20090301 142.0 3 0.0 1.0 0.0 170 12.5 0.0 1040 0 0 20160324 12999 46.627452938876864 -3.1947368643902743 0.3043347983693367 -2.507654122840361 -0.5467467305265356 0.26201757390207137 0.0007617144542396807 0.1150819622986027 0.10083907493672703 0.04062096275312116 1.6609657920492018 -2.9753519216180857 3.198660314608605 -0.25759164582490185 0.6078084123839476
4144 4331 19980210 29.0 0 1.0 0.0 0.0 50 15.0 0.0 5474 0 0 20160330 500 42.627100242332354 3.0611595036443973 -0.3487869476477353 2.2385438532074864 -0.06404857500582364 0.24443527139747745 0.08815174232795008 0.11596142302347315 0.02003127612319713 0.0634246734636466 -1.9019554105234044 2.4722654780818414 -2.814455921878269 -0.1813661151349974 0.13283676918150947
4145 127164 20050811 29.0 0 1.0 1.0 0.0 101 15.0 0.0 4993 0 0 20160323 3600 44.02641927395861 -3.1664079141385835 0.21885837647006606 -0.3406139783525521 0.5736070867096532 0.23923548503258074 0.00037379956328467104 0.13985142646784868 0.07279278849981972 0.07713873427534908 2.9222046274698896 -1.080879047220901 0.5508236553446318 0.6949409274521966 0.9309457542713072
4146 6416 20020710 29.0 0 1.0 1.0 0.0 75 15.0 0.0 2223 0 0 20160324 2600 44.06678016421378 4.076011230809712 0.3799587708180439 0.8677289238719265 0.2890352065383721 0.2421569749007136 0.10335834076936344 0.13132007994078373 0.03866456238541397 0.06958880777543347 -3.371507385836974 2.3434326688316767 -1.0296395731682622 0.2703215096638547 0.6311776114972768
4147 104681 19990008 71.0 20 1.0 0.0 0.0 75 15.0 - 709 0 0 20160323 450 41.44208729871095 1.92055198031158 -0.9066305450786852 2.468973783096476 0.9041689996318308 0.2372460913629415 0.07072456844963583 0.07958657776949332 0.019088691225523417 0.09311961465836267 -0.505271056585042 2.285355893127329 -3.702547187399531 0.8749227910425762 0.06328221718024979
